title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
The Michigan Forest Fire Experiment Station	Lake States Forest Experiment Station (Saint Paul, Minn.) Michigan. Dept. of Conservation. Field Administration Division.	Division of Field Administration, Michigan Department of Conservation and Lake States Forest Experiment Station, Forest Service, United States Department of Agriculture Cooperating,	1932		google	MIU	https://catalog.hathitrust.org/Record/2747934	Full View
Cultural resources overview and national register evaluation of historic structures, Grand Island Recreation Area, Michigan	Roberts, Norene A. United States. Forest Service.	R/V Cultural Resource Consultants,	1991		google	MIU	https://catalog.hathitrust.org/Record/2747948	Limited View
An archaeological inventory and evaluation of the Sleeping Bear Dunes National Lakeshore, Leelanau and Benzie Counties, Michigan	Louis, William A. Noble, Vergil E. Mainfort, Robert C., 1948- United States. National Park Service. Michigan State University. Museum.	The Museum, Michigan State University,	1976		google	MIU	https://catalog.hathitrust.org/Record/2748084	Limited View
Late Archaic and early Woodland adaptation in the lower St. Joseph River valley, Berrien County, Michigan	Clark, Caven P. Garland, Elizabeth B. United States. Federal Highway Administration. Michigan. Bureau of History. Michigan. Dept. of Transportation.	Michigan Dept. of Transportation : Michigan Dept. of State, Bureau of History ; Federal Highway Administration,	1990		google	MIU	https://catalog.hathitrust.org/Record/2781532	Limited View
Archaeological investigations at the Weber I (20SA581) and Weber II (20SA582) sites, Frankenmuth Township, Saginaw Conty, Michigan	Anderson, Margaret U. Lovis, William A. United States. Federal Highway Administration. Michigan. Bureau of History. Michigan. Dept. of Transportation. Michigan State University. Saginaw County Road Commission.	Michigan Dept. of Transportation : Michigan Dept. of State, Bureau of History ; Federal Highway Administration ; Saginaw County Road Commission,	1989		google	MIU	https://catalog.hathitrust.org/Record/2781578	Limited View
Central Asia	Fuller, Graham E., 1937- United States. Office of the Under Secretary of Defense for Policy. Rand Corporation.	Rand,	1992		google	UCSD	https://catalog.hathitrust.org/Record/2855780	Limited View
Bearing capacity of soils	United States. Army. Corps of Engineers. American Society of Civil Engineers.	ASCE Press,	1993		google	MIU	https://catalog.hathitrust.org/Record/2862176	Limited View
Stock identification of Fraser River sockeye salmon	Gable, Jim (Jim H.) Cox-Rogers, Steve Pacific Salmon Commission	Pacific Salmon Commission,	1993		google	UCSD	https://catalog.hathitrust.org/Record/2863861	Limited View
The CEPS-EAC/RAND Conference on European-U.S. relations beyond 1992	Frellesen, Thomas. Jones, Erik. Frinking, Erik. Rand Corporation. European-American Center for Policy Analysis. Centre for European Policy Studies (Brussels, Belgium) United States. Mission to the European Community. Commission of the European Communities. Directorate-General for External Relations.	Rand,	1993		google	MIU	https://catalog.hathitrust.org/Record/2875067	Limited View
Research Issues in Electronic records	Minnesota Historical Society. United States. National Historical Publications and Records Commission. Working Meeting on Research Issues in Electronic Records (1991 : Washington, D.C.)	Published for the National Historical Publications and Records Commission by the Minnesota Historical Society,	1991		google	MIU	https://catalog.hathitrust.org/Record/2881842	Limited View
Kidney stones in adults	National Institutes of Health (U.S.)	U.S. Dept. of Health and Human Services, Public Health Service, National Institutes of Health,	1994	HE 20.3002:K 54/2	google	UCR	https://catalog.hathitrust.org/Record/2885228	Full View
Troubled beginnings of the modern state, 1888-1910	Fiss, Owen M. United States. Permanent Committee for the Oliver Wendell Holmes Devise.	Macmillan,	1993		google	MIU	https://catalog.hathitrust.org/Record/2893572	Limited View
Manual sobre el manejo de peligros naturales en la planificación para el desarrollo regional integrado	United States. Agency for International Development. Office of U.S. Foreign Disaster Assistance. Organization of American States. Dept. of Regional Development and Environment.	Organización de Estados Americanos,	1993		google	MIU	https://catalog.hathitrust.org/Record/2896667	Limited View
Celebrate America	Panzer, Nora. National Museum of American Art (U.S.)	Hyperion Books for Children,	1994		google	MIU	https://catalog.hathitrust.org/Record/2954109	Limited View
Proceedings of the Conference on Clinical Engineering Education, May 2-4, 1976, Baltimore, Maryland	Conference on Clinical Engineering Education (1976 : Baltimore) Oakes, J. Barry. National Science Foundation (U.S.) Institute of Electrical and Electronics Engineers. Group on Engineering in Medicine and Biology.	s.n.],	1976		google	MIU	https://catalog.hathitrust.org/Record/2959001	Limited View
Proceedings, Microcomputer based instrumentation, June 12-13, 1978, National Bureau of Standards, Gaithersburg, Maryland	United States. National Bureau of Standards. IEEE Group on Instrumentation & Measurement. IEEE Computer Society.	Institute of Electrical and Electronics Engineers,	1978		google	MIU	https://catalog.hathitrust.org/Record/2986755	Limited View
Developing domestic sources of funds	Datta Gupta, Tarit. Haase, Dwight. Goldring, Marc. Holloway, Richard. United States. AID Mission to Bangladesh. Community Development Library (Dhaka, Bangladesh) PACT Bangladesh. Oxfam-Bangladesh.	Community Development Library,	1994		google	MIU	https://catalog.hathitrust.org/Record/3016527	Limited View
Ground water in Iron County, Michigan	Doonan, C. J. Hendrickson, G. E. (Gerth Edison), 1916- Geological Survey (U.S.)	State of Michigan, Dept. of Conservation, Geological Survey Division,	1967		google	MIU	https://catalog.hathitrust.org/Record/3017448	Limited View
Reconnaissance of the ground-water resources of Alger County, Michigan	Vanlier, Kenneth Eugene, 1924- Geological Survey (U.S.)	State of Michigan, Dept. of Conservation, Geological Survey Division,	1963		google	MIU	https://catalog.hathitrust.org/Record/3017450	Full View
Computer literacy	Lockheed, Marlaine E. National Center for Education Statistics.	National Center for Education Statistics,	1983		google	MIU	https://catalog.hathitrust.org/Record/3027192	Limited View
Evaluation of worker profiling and reemployment services systems	Hawkins, Evelyn K. United States. Unemployment Insurance Service.	U.S. Dept. of Labor, Employment and Training Administration, Unemployment Insurance Service,	1996		google	UIUC	https://catalog.hathitrust.org/Record/3073931	Limited View
Genetic stock identification of Fraser River pink salmon	White, Bruce A. (Bruce Anthony), 1958- International Pacific Salmon Fisheries Commission	Pacific Salmon Commission,	1996		google	UCSD	https://catalog.hathitrust.org/Record/3084671	Limited View
Letter of Lucius Lyon to the Honorable Lewis Williams, chairman of the Committee on Territories, respecting the boundary line between Ohio and Michigan	Lyon, Lucius, 1800-1851. United States. Congress. House. Committee on the Territories.	Gales & Seaton,	1834		google	HVD	https://catalog.hathitrust.org/Record/3100241	Full View
Report of the survey of the north and northwest lakes	Meade, George Gordon, 1815-1872. United States. Army. Corps of Topographical Engineers.	Daily Free Press Steam Print. House,	1859		google	MIU	https://catalog.hathitrust.org/Record/3106787	Full View
Evaluation of the manufacture and marketing of hemlock-maple plywood in the Upper Peninsula of Michigan	MacDonald Associates, inc. United States. Economic Development Administration.	MacDonald Associates,	1966		google	MIU	https://catalog.hathitrust.org/Record/3109196	Limited View
A plan to improve the quality and quantity of fishing for waters within the Ottawa National Forest, Mich	Michigan. Dept. of Natural Resources United States. Forest Service. Eastern Region. Ottawa National Forest (Mich.)	The Dept.,			google	MIU	https://catalog.hathitrust.org/Record/3116944	Limited View
Michigan's recreation future	Michigan. Recreation Resource Planning Division. Frank W. Suggitt and Associates. United States. Bureau of Outdoor Recreation.	Michigan Dept. of Conservation,	1966		google	MIU	https://catalog.hathitrust.org/Record/3116956	Limited View
Ground-water resources of Dickinson County, Michigan	Hendrickson, G. E. (Gerth Edison), 1916- Doonan, C. J., joint author. Geological Survey (U.S.)	Geological Survey Division, Michigan Dept. of Conservation,	1966		google	MIU	https://catalog.hathitrust.org/Record/3121388	Limited View
The children	Smock, Sue Marx. United States. Office of Child Development. Wayne State University. Center for Urban Studies. Child Care Coordinating Council of Detroit/Wayne County.	Wayne State University,	1977		google	MIU	https://catalog.hathitrust.org/Record/3121446	Limited View
Ground water resources of the glacial deposits, Bessemer area, Michigan	Brown, Edwin Augustus, 1919- Stuart, Wilbur Tennant, 1909- Geological Survey (U.S.)	s.n.],	1951		google	MIU	https://catalog.hathitrust.org/Record/3121457	Full View
Dow and magnesium	Dow Chemical Company. Dow, Willard Henry, 1897-1949. United States. Congress. Senate. Special Committee Investigating the National Defense Program	The Dow chemical company	1944		google	MIU	https://catalog.hathitrust.org/Record/3138623	Full View
M-53 freeway corridor planning study	Michigan. State Highway Dept. Office of Planning. United States. Bureau of Public Roads.	s.n.],	1967		google	MIU	https://catalog.hathitrust.org/Record/3140831	Limited View
Inland lakes: analysis and action	Huron River Watershed Council. United States. Office of Water Resources Research.	The Council,	1970		google	MIU	https://catalog.hathitrust.org/Record/3144839	Limited View
Manpower problems and economic opportunities in an adjusting regional economy: the Upper Peninsula of Michigan	United States. Office of Manpower, Automation and Training. Northern Michigan University.		1965		google	MIU	https://catalog.hathitrust.org/Record/3146808	Limited View
Michigan health profile	Michigan. Department of Public Health. Centers for Disease Control (U.S.) United States. Department of Health and Human Services.	U.S. Dept. of Health and Human Services, Public Health Service, Centers for Disease Control,	1990		google	MIU	https://catalog.hathitrust.org/Record/3147059	Full View
Computer donations to schools	Baer, Walter S. Farnsworth, Gwendolyn. Critical Technologies Institute (Rand Corporation) United States. Office of Science and Technology Policy.	RAND,	1997		google	MIU	https://catalog.hathitrust.org/Record/3195444	Limited View
