title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Osteoporosis	National Institute of Arthritis and Musculoskeletal and Skin Diseases (U.S.)	U.S. Dept. of Health and Human Services, Public Health Service, National Institutes of Health,	1986	HE 20.3902:Os 7	google	UCSD	https://catalog.hathitrust.org/Record/102452960	Full View
Family self-sufficiency	United States. Department of Housing and Urban Development. Office of Policy Development and Research	U.S. Dept. of Housing and Urban Development, Office of Policy Development and Research,	1991	HH 1.2:F 21/5	google	UCSD	https://catalog.hathitrust.org/Record/102452963	Full View
Typical poisonous plants	Youngken, Heber Wilkinson, 1913- Karas, Joseph S	[U.S. Dept. of Health, Education, and Welfare, Bureau of Product Safety : for sale by the Supt. of Docs., U.S. Govt. Print. Off],	1973	HE 1.2:P 75/2	google	UCSD	https://catalog.hathitrust.org/Record/102452952	Full View
Green Circle Growers, Inc., Oberlin, Ohio	National Institute for Occupational Safety and Health	U.S. Dept. of Health and Human Services, Public Health Service, Centers for Disease Control and Prevention, National Institute for Occupational Safety and Health,	1993	HE 20.7125/2:92-022-2327	google	UCSD	https://catalog.hathitrust.org/Record/102452964	Full View
Labor in Brazil	Cormier, Gerald H Butt, Louise E United States. Bureau of Labor Statistics.	U. S. Dept. of Labor, Bureau of Labor Statistics,	1962	L 2.71:191	google	UCSD	https://catalog.hathitrust.org/Record/102452965	Full View
Cass Lake Indian Health Service Hospital, Cass Lake, Minnesota	National Institute for Occupational Safety and Health	U.S. Dept. of Health and Human Services, Public Health Service, Centers for Disease Control and Prevention, National Institute for Occupational Safety and Health ; [National Technical Information Service, distributor],	1996	HE 20.7125/2:96-0209-2598	google	UCSD	https://catalog.hathitrust.org/Record/102452970	Full View
Certificates of competency	United States. Small Business Administration	Small Business Administration [Office of Procurement and Technical Assistance],	1977	SBA 1.2:C 33/2	google	UCSD	https://catalog.hathitrust.org/Record/102452957	Full View
United States Tax Court	United States. Tax Court	The Court,	1989	Ju 11.2:T 19/2/989	google	UCSD	https://catalog.hathitrust.org/Record/102452959	Full View
Reduction of radiation exposure in nuclear medicine	Williams, Kenneth D Kellogg Center for Continuing Education National Center for Radiological Health (U.S.)	U.S. Dept. of Health, Education, and Welfare, National Center for Radiological Health,	1968	FS 2.300:RH-30	google	UCSD	https://catalog.hathitrust.org/Record/102452967	Limited View
The labor force of Poland	Prochazka, Zora Combs, Jerry Walker, 1913-	U.S. Bureau of the Census [Foreign Demographic Analysis Division, U.S. Govt. Print. Off],	1964	C 59.13/2:P 90-20	google	UCSD	https://catalog.hathitrust.org/Record/102452968	Full View
Characteristics of particulate patterns, 1957-1966	Spirtas, Robert Levin, Howard J	U.S. National Air Pollution Control Administration; for sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington,	1970	EP 4.9:61	google	UCSD	https://catalog.hathitrust.org/Record/102452969	Limited View
Planetary geology	United States. National Aeronautics and Space Administration	National Aeronautics and Space Administration,	1998	NAS 1.19/4:998-03-109-HQ	google	UCSD	https://catalog.hathitrust.org/Record/102452972	Full View
Advertising practices	United States. Federal Trade Commission. Bureau of Consumer Protection	The Federal Trade Commission, Bureau of Consumer Protection,	1998	FT 1.8/2:AD 9/4	google	UCSD	https://catalog.hathitrust.org/Record/102452973	Full View
Preliminary inventory of the records of the Arizona Territorial Court in the Los Angeles Federal Records Center (Record group 21)	Tutorow, Norman E United States. National Archives and Records Service. Federal Records Center, Los Angeles	Federal Records Center,	1970	GS 4.40/2:A 75	google	UCSD	https://catalog.hathitrust.org/Record/102452951	Full View
A guide to the development of health resource inventories	Purdue University. Health Services Research and Training Program Oreglia, Anthony National Health Planning Information Center	Dept. of Health Education and Welfare, Public Health Service, Health Resources Administration, Bureau of Health Planning, National Health Planning Information Center ; For sale by the Supt. of Docs., U.S. Govt. Print. Off,	1978	HE 20.6110/2:10	google	UCSD	https://catalog.hathitrust.org/Record/102452956	Full View
Hospital occupational health and safety	National Institute for Occupational Safety and Health	Dept. of Health, Education, and Welfare, Public Health Service, Center for Disease Control, National Institute for Occupational Safety and Health ; For sale by the Supt. of Docs., U.S. Govt. print. Off,	1977	HE 20.7102:H 79/2	google	UCSD	https://catalog.hathitrust.org/Record/102452958	Full View
Cancer prevention awareness survey	United States. Food and Drug Administration National Cancer Institute (U.S.). Office of Cancer Communications	U.S. Dept. of Health and Human Services, Public Health Service, National Institutes of Health, National Cancer Institute,	1984	HE 20.3152:P 92/3/tech. rp	google	UCSD	https://catalog.hathitrust.org/Record/102452962	Full View
Survey of election boards	United States. Office of Federal Elections	Office of Federal Elections, United States General Accounting Office; [for sale by the supt. of Doc., U.S. Govt. Print. Off.],	1974	GA 1.2:El 2/3	google	UCSD	https://catalog.hathitrust.org/Record/102452975	Full View
Higher education facilities classification and inventory procedures manual	National Center for Educational Statistics. Higher Education Studies Branch Osso, Nicholas A	U.S. Office of Education; [for sale by the Supt. of Docs., U.S. Govt. Print. Off],	1968	FS 5.251:51016	google	UCSD	https://catalog.hathitrust.org/Record/102452949	Full View
Guidelines for a telephone reassurance service	Rogers, Virginia Michigan. Commission on Aging United States. Administration on Aging	U. S. Administration on Aging; For sale by the Supt. of Docs., U.S. Govt. Print. Off,	1972	HE 17.308:T 23	google	UCSD	https://catalog.hathitrust.org/Record/102452953	Full View
Traffic ordinances study	English, John W Denis, Arthur J. R United States. National Highway Traffic Safety Administration National Committee on Uniform Traffic Laws and Ordinances	U.S. Dept. of Transportation, National Highway Traffic Safety Administration : For sale by the Supt. of Docs., U.S. G.P.O.,	1981	TD 8.5/2:10/1	google	UCSD	https://catalog.hathitrust.org/Record/102452955	Full View
Australia, our neighbor "down under."	American Historical Association. Historical Service Board, United States. War Department, issuing body	U.S. Government Printing Office, War Department,	1944	W 1.55:44	google	UCSD	https://catalog.hathitrust.org/Record/102452974	Full View
An American challenge	United States. Department of Housing and Urban Development	[U.S. Dept. of Housing and Urban Development],	2000	HH 1.2:C 35/4	google	UCSD	https://catalog.hathitrust.org/Record/102453109	Full View
The federal workforce for the 21st century	United States. Merit Systems Protection Board	U.S. Merit Systems Protection Board,	2003	MS 1.2:W 89/7	google	UCSD	https://catalog.hathitrust.org/Record/102453114	Full View
List of publications	United States. Environmental Protection Agency. Office of Pesticide Programs	U.S. Environmental Protection Agency,	1975	EP 5.12:P 96	google	UCSD	https://catalog.hathitrust.org/Record/102452947	Full View
A model of teacher training for the individualization of instruction	Southworth, Horton C United States. Office of Education. Bureau of Research University of Pittsburgh. School of Education	U. S. Dept. of Health, Education, and Welfare, Office of Education, Bureau of Research,	1968	FS 5.258:58017	google	UCSD	https://catalog.hathitrust.org/Record/102452950	Full View
Records of the Office of the Secretary of the Interior relating to the suppression of the African slave trade and negro colonization, 1854-72	United States. National Archives and Records Service United States. Department of the Interior	National Archives and Records Service, General Services Administration,	1961	GS 4.20:160	google	UCSD	https://catalog.hathitrust.org/Record/102452977	Full View
Despatches from United States consuls in Helsingfors, 1851-1906	United States. National Archives and Records Service United States. Consultate (Helsinki, Finland)	National Archives, National Archives and Records Service, General Services Administration,	1965	GS 4.20:483	google	UCSD	https://catalog.hathitrust.org/Record/102452982	Full View
Despatches from United States consuls in Revel, 1859-70	United States. National Archives and Records Service United States. Consulate (Tallinn, Estonia)	National Archives, National Archives and Records Service, General Services Administration,	1965	GS 4.20:484	google	UCSD	https://catalog.hathitrust.org/Record/102452983	Full View
Despatches from United States consuls in Riga, 1834-72, 1890-1906	United States. National Archives and Records Service United States. Consulate (Reiga, Latvia)	National Archives, National Archives and Records Service, General Services Administration,	1965	GS 4.20:485	google	UCSD	https://catalog.hathitrust.org/Record/102452984	Full View
Letters received by the Secretary of War, irregular series, 1861-1866	United States. National Archives and Records Service United States. War Department	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:492	google	UCSD	https://catalog.hathitrust.org/Record/102452991	Full View
Letters received by the Secretary of War from the President, Executive Departments, and War Department Bureaus, 1862-1870	United States. National Archives and Records Service United States. War Department	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:494	google	UCSD	https://catalog.hathitrust.org/Record/102452992	Full View
Indexes to letters received by the Secretary of War, 1861-1870	United States. National Archives and Records Service United States. War Department	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:495	google	UCSD	https://catalog.hathitrust.org/Record/102452993	Full View
Despatches from United States consuls in Vladivostok, 1898-1906	United States. National Archives and Records Service United States. Consulate (Vladivostok, R.S.F.S.R.)	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:486	google	UCSD	https://catalog.hathitrust.org/Record/102452985	Full View
Records of the Department of State relating to internal affairs of Egypt, 1910-29	United States. National Archives and Records Service United States. Department of State	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:571	google	UCSD	https://catalog.hathitrust.org/Record/102452986	Full View
Records of the Department of State relating to internal affairs of Chile, 1910-29	United States. National Archives and Records Service United States. Department of State	National Archives, National Archives and Records Service, General Services Administration,	1964	GS 4.20:487	google	UCSD	https://catalog.hathitrust.org/Record/102452987	Full View
