title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Transportation lines on the Mississippi River system and the Gulf Intracoastal Waterway, 1963	United States. Board of Engineers for Rivers and Harbors.	U.S. G.P.O.,	1963		google	MIU	https://catalog.hathitrust.org/Record/11654738	Full View
The intellectual property and you series	Khoury, Amir H. United States. Patent and Trademark Office.	U.S. Patent & Trademark Office,	2007	C 21.14/2:IN 8/4/BKS.1-2	google	MIU	https://catalog.hathitrust.org/Record/5597860	Full View
U.S. merchant fleet characteristics	Mentz, Paul B. (Paul Baldwin) United States. Maritime Administration. Office of Research and Development.	Maritime Administration,	1974		google	MIU	https://catalog.hathitrust.org/Record/12338324	Full View
Changes in the electrolytic resistance of blood following coagulation and clot retraction	Haley, Thomas J., Stolarsky, Frances, author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	The University of California at Los Angeles, Atomic Energy Project,	1951	Y 3.AT 7:22/UCLA-110	google	GWLA	https://catalog.hathitrust.org/Record/102478972	Full View
Extraction of prodigiosin from blood plasma and body tissues and its measurement by spectrophotometric analysis	Taplin, George V., LaNier, Mary Louise, author. Finnegan, Camille, author. Dunn, Arthur, author. Douglas, Clayton H., author. Grevior, James S., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Los Angeles Campus, School of Medicine, Atomic Energy Project,	1952	Y 3.AT 7:22/UCLA-190	google	GWLA	https://catalog.hathitrust.org/Record/102479005	Full View
Clearance of prodigiosin dust from the respiratory tract of normal and x-irradiated rabbits	Taplin, George V., Dunn, Arthur, author. Finnegan, Camille, author. Grevior, James S., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1952	Y 3.At 7:22/UCLA-191	google	GWLA	https://catalog.hathitrust.org/Record/102479006	Full View
Strontium and calcium in municipal water supplies, their occurrence and removal	Alexander, George V., MacDonald, Norman S., author. Nusbaum, Ralph E., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1954	Y 3.AT 7:22/UCLA-293	google	GWLA	https://catalog.hathitrust.org/Record/102479027	Full View
Electric birefringence studies of irradiated desoxyribonucleic acid	Norman, Amos, Field, John A., Jr., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1956	Y 3.AT 7:22/UCLA-381	google	GWLA	https://catalog.hathitrust.org/Record/102479033	Full View
Healing bone fractures, studied by simultaneous administration of radioisotopes of sulfur, calcium and yttrium	MacDonald, N. S., Petriello, L. I., author. Lorick, P. C., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1957	Y 3.AT 7:22/UCLA-391	google	GWLA	https://catalog.hathitrust.org/Record/102479037	Full View
The control of leucocyte glycolysis	Beck, William Samson, 1923-, University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1957	Y 3.AT 7:22/UCLA-414	google	GWLA	https://catalog.hathitrust.org/Record/102479048	Full View
The effect of ionizing radiation on uptake of lipoproteins by ascites tumor cells	Fillerup, Dorothy L., Mead, James F. (James Franklyn), author. Migliore, Joseph C., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California,	1957	Y 3.AT 7:22/UCLA-419	google	GWLA	https://catalog.hathitrust.org/Record/102479052	Full View
A granular collector for sampling fallout debris from nuclear detonations	Romney, E. M., Larson, K. H., author. Steen, A. J., author. Le Roy, G. M., author. Neel, J. W., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Department of Nuclear Medicine and Radiation Biology,	1959	Y 3.AT 7:22/UCLA-432	google	GWLA	https://catalog.hathitrust.org/Record/102479058	Full View
Antibacterial activity associated with lactobacillus acidophilus	Vincent, James G., Riley, Richard F., author. Veomett, Robert C., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Department of Nuclear Medicine and Radiation Biology,	1959	Y 3.AT 7:22/UCLA-434	google	GWLA	https://catalog.hathitrust.org/Record/102479059	Full View
Thiamine transport across the irradiated isolated rat intestine	Detrick, L. E., Haley, Thomas J., author. Dunlap, A. K., author. Upham, H. C., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Department and Laboratories of Nuclear Medicine and Radiation Biology,	1961	Y 3.AT 7:22/UCLA-471	google	GWLA	https://catalog.hathitrust.org/Record/102479075	Full View
Clinical studies of reticuloendothelial functions with colloidal suspensions of human albumin I¹³¹	Taplin, G. V., Johnson, D. E., author. Dore, E. K., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Department and Laboratories of Nuclear Medicine and Radiation Biology,	1961	Y 3.AT 7:22/UCLA-489	google	GWLA	https://catalog.hathitrust.org/Record/102479078	Full View
Current interpretation of the hippuran I¹³¹ renocystogram	Dore, Earl K., Johnson, DeLores E., author. Taplin, George V., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California, Department and Laboratories of Nuclear Medicine and Radiation Biology,	1963	Y 3.AT 7:22/UCLA-512	google	GWLA	https://catalog.hathitrust.org/Record/102479081	Full View
Comparison of protection against x- and gamma radiation by aet plus 5-ht	Leitch, James L., University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	;	1965	Y 3.AT 7:22/UCLA-12-552	google	GWLA	https://catalog.hathitrust.org/Record/102479087	Full View
Incidence of disease and cause of death following single and divided doses of total body X-irradiation in rats	Lamson, Baldwin G., Bennett, Leslie R., author. Billings, Marta S., author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body. University of California, Berkeley. University at Los Angeles. Department of Biophysics and Nuclear Medicine. Laboratory of Nuclear Medicine and Radiation Biology.	University of California, School of Medicine, Department of Biophysics adn Nuclear Medicine,	1967	Y 3.AT 7:22/UCLA-12-616	google	GWLA	https://catalog.hathitrust.org/Record/102479089	Full View
Studies on the radiosensitivity of bone marrow	Valentine, William N., Pearce, Morton Lee, author. University of California, Los Angeles, issuing body. U.S. Atomic Energy Commission, issuing body.	University of California at Los Angeles, Atomic Energy Project,	1951	Y 3.At 7:22/UCLA-123	google	GWLA	https://catalog.hathitrust.org/Record/102479093	Full View
Unsaturated fatty acids	Nevenzel, Judd C., Howton, David R., author. U.S. Atomic Energy Commission, issuing body. University of California, Los Angeles, issuing body.	University of California, Los Angeles Campus, School of Medicine, Atomic Energy Project,	1957	Y 3.AT 7:22/UCLA-416	google	GWLA	https://catalog.hathitrust.org/Record/102479100	Full View
Metabolism of essential fatty acids	Fulco, Armand J., Mead, James F. (James Franklyn), author. U.S. Atomic Energy Commission, issuing body. University of California, Los Angeles, issuing body.	University of California, Los Angeles Campus, School of Medicine, Atomic Energy Project,	1959	Y 3.AT 7:22/UCLA-433	google	GWLA	https://catalog.hathitrust.org/Record/102479102	Full View
Principles governing line of duty and misconduct determinations in the Army	United States. Department of the Army.	Headquarters, Department of the Army,	1961		google	OSU	https://catalog.hathitrust.org/Record/102495648	Full View
Administrative practice and procedure	United States. Congress. Senate. Committee on the Judiciary. Subcommittee on Administrative Practice and Procedure.	U.S. G.P.O.,	1965		google	OSU	https://catalog.hathitrust.org/Record/102495870	Full View
A Study of land values and land use along the Gulf Freeway in the city of Houston, Texas	Elder, Herbert W. L.V. Norris Engineering Company. Texas. Highway Department. Planning Survey Division. United States. Bureau of Public Roads.	Reproduced by Operations Division, Texas Highway Dept.,	1951		google	UCBK	https://catalog.hathitrust.org/Record/102497444	Limited View
Multiple attribute evaluation of auditory warning signals for in-vehicle crash avoidance systems	Tan, A. K. Lerner, Neil D. Comsis Corporation. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102497647	Full View
Highway cost allocation study for the State of Washington	Washington (State). Department of Highways. United States. Bureau of Public Roads.	The Commission,	1967		google	UCBK	https://catalog.hathitrust.org/Record/102497449	Limited View
Bolivia, highway maintenance equipment	United States. Agency for International Development.	Dept. of State, Agency for International Development,	1965		google	UCBK	https://catalog.hathitrust.org/Record/102497464	Full View
Nicaragua, penetration roads betterment loan	United States. Agency for International Development.	Dept. of State, Agency for International Development,	1971		google	UCBK	https://catalog.hathitrust.org/Record/102497465	Full View
Prospects for urban transit	Charles River Associates.	U.S. Dept. of Transportation,	1970		google	UCBK	https://catalog.hathitrust.org/Record/102497295	Full View
A guide to strategic planning for transit properties	Farkas, Z. Andrew. Ayele, Moges. Morgan State University. Center for Transportation Studies. United States. Urban Mass Transportation Administration. University Research and Training Program.	Urban Mass Transportation Administration, University Research and Training Program ; Available through the National Technical Information Service,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102497303	Full View
Maintenance manager's manual for small transit agencies	Fowler, William. ATE Management and Service Company. Ohio. Division of Public Transportation.	U.S. Dept. of Transportation],	1988		google	UCBK	https://catalog.hathitrust.org/Record/102497304	Full View
Assessing personnel motivation needs in transit	Rubin, David, 1943- Comsis Corporation. Technology Sharing Program (U.S.) United States. Urban Mass Transportation Administration. Office of Planning Assistance.	The Program,	1984	TD 1.20/8:84-19	google	UCBK	https://catalog.hathitrust.org/Record/102497305	Full View
Expanding the use of private sector providers in rural, small urban and suburban areas	Technology Sharing Program (U.S.) LRS Associates. Carter-Goble Associates. Chester County (Pa.). County Commissioners. United States. Urban Mass Transportation Administration. Office of Technical Assistance.	U.S. Dept. of Transportation : Distributed by Technology Sharing Program,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102497306	Full View
