Compilation of narcotics laws, treaties, and executive documents	United States. Library of Congress. Congressional Research Service. United States. Congress. House. Committee on Foreign Affairs.	U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,	1986	Y 4.F 76/1:N 16/11	google	PST	https://catalog.hathitrust.org/Record/7056224	Limited View
The present state of housing code enforcement	National Association of Housing and Redevelopment Officials. Fritschler, Aliceann. Hale, Robert L., 1924- United States. National Commission on Urban Problems.	Dept. of Housing and Urban Development,	1968	Pr 36.8:Ur 1/2/C 66	google	OSU	https://catalog.hathitrust.org/Record/11395852	Full View
Organic carbon content of Devonian shale sequence sampled in drill cuttings from eighteen wells in western Pennsylvania	Claypool, George Edwin, 1939- Stone, Allan W. Rinehart Laboratories.	U.S. Dept. of the Interior, Geological Survey,	1979		google	OSU	https://catalog.hathitrust.org/Record/102182341	Full View
Pertinent federal statutory provisions	United States. National Recovery Administration. United States.	National Recovery Administration, Litigation Division	1935		google	OSU	https://catalog.hathitrust.org/Record/102153277	Limited View
Economic forces in the U.S.A. in facts and figures	United States. Bureau of Labor Statistics.		1957		google	OSU	https://catalog.hathitrust.org/Record/102153278	Limited View
Tides	U.S. Coast and Geodetic Survey. Schureman, Paul, 1876-	Govt. Print. Off.,	1924		google	OSU	https://catalog.hathitrust.org/Record/102182131	Limited View
Proceedings	International Conference on Numerical Ship Hydrodynamics (1st : 1975 : Gaithersburg, Md.) Schot, Joanna W.. Salvesen, Nils ed. Timman, R. (Reinier), 1917-1975. David W. Taylor Naval Ship Research and Development Center.	U.S.Govt.Print.Off.,	1976		google	OSU	https://catalog.hathitrust.org/Record/102182254	Full View
The Port of Portland, Oregon	United States. Board of Engineers for Rivers and Harbors. United States. Maritime Administration.	U.S. Govt. Print. Off.,	1940		google	OSU	https://catalog.hathitrust.org/Record/102182106	Full View
Precipitated impurities in 18-46-0 fertilizers prepared from wet-process phosphoric acid	Dillard, Ewell F. National Fertilizer Development Center (U.S.)	National Fertilizer Development Center, Tennessee Valley Authority,	1981	Y 3.T 25:2 F 41/17	google	OSU	https://catalog.hathitrust.org/Record/102182432	Full View
Methods of biological recycling of nutrients from livestock wastes	Stanley, Ronald A. Tennessee Valley Authority. Agricultural Resource Development Branch.	National Fertilizer Development Center, Tennessee Valley Authority,	1974	Y 3. T 25:3-2/Y-80	google	OSU	https://catalog.hathitrust.org/Record/102153011	Full View
The impacts of urban transportation and land use policies on transportation energy consumption	Peskin, Robert L. Schofer, Joseph L. Northwestern University (Evanston, Ill.). Department of Civil Engineering. United States. Department of Transportation. Office of University Research.	U.S. Dept. of Transportation, Office of University Research ; Available through the National Technical Information Service,	1977		google	OSU	https://catalog.hathitrust.org/Record/102182285	Full View
Biological studies of the problem of bird hazard to aircraft, July 1, 1963 - June 30, 1964	Seubert, John Lyman. United States. Division of Wildlife Research.	U.S. Dept. of the Interior, Bureau of Sport Fisheries and Wildlife, Division of Wildlife Research ;	1965		google	OSU	https://catalog.hathitrust.org/Record/102182409	Full View
Document section card catalog	United States Operations Mission to Thailand. Technical Library.		1967		google	OSU	https://catalog.hathitrust.org/Record/102181771	Limited View
Union contract expirations in the North Central Rsegion V 1976	United States. Bureau of Labor Statistics.	North Central Region V, /c 1976.			google	OSU	https://catalog.hathitrust.org/Record/102181943	Limited View
A National survey of crystalline rocks and recommendations of regions to be explored for high-level radioactive waste repository sites	Battelle Memorial Institute. Office of Crystalline Repository Development. United States. Department of Energy.	The Office; Available from National Technical Information Service,	1983		google	OSU	https://catalog.hathitrust.org/Record/102153252	Full View
Planning a social studies program	Davis, James E. (James Edwin), 1940- ERIC Clearinghouse for Social Studies/Social Science Education.	Social Science Education Consortium [and] ERIC Clearinghouse for Social Studies/Social Science Education : Available from Social Science Education Consortium,	1983		google	OSU	https://catalog.hathitrust.org/Record/102153258	Full View
Significant savings to be attained as a result of the purchase of a leased automatic data processing system in use at Sandia Laboratory, Atomic Energy Commission	United States. General Accounting Office.		1964		google	OSU	https://catalog.hathitrust.org/Record/102181584	Full View
The United States Navy	United States. Naval History Division.	[For sale by the Superintendent of Documents, U. S. Govt. Print. Off.,	1966		google	OSU	https://catalog.hathitrust.org/Record/9501859	Limited View
Mental retardation activities of the Department of Health,  Education, and Welfare	United States. Office of Mental Retardation Coordination.	[U.S. Govt. Print. Off.,	1972		google	OSU	https://catalog.hathitrust.org/Record/102152606	Limited View
Progress report of the Market Quality Research Division	United States. Agricultural Research Service. Market Quality Research Division.	U.S. Dept. of Agriculture,	1968		google	OSU	https://catalog.hathitrust.org/Record/102181803	Full View
Employee compensation and payroll hours	United States. Bureau of Labor Statistics.	U.S. Dept. of Labor, Bureau of Labor Statistics,	1976		google	OSU	https://catalog.hathitrust.org/Record/102152994	Full View
Should the federal government significantly strengthen the regulation of mass media communication in the United States?	Library of Congress. Congressional Research Service.	U.S. G.P.O. : For sale by the Supt. of Docs., U.S. G.P.O.,	1979	X 96-1:H.doc.167	google	OSU	https://catalog.hathitrust.org/Record/102182365	Full View
The Practice of management	United States. Department of Labor. Library.	U.S. Dept. of Labor, Office of the Assistant Secretary for Administration and Management, Library : For sale by the Supt. of Docs., U.S. G.P.O.,	1980	L 1.34:M 31/5	google	OSU	https://catalog.hathitrust.org/Record/102182371	Full View
Nonelectronic parts reliability data	Arno, Robert G. Reliability Analysis Center (U.S.) Rome Air Development Center.	Reliability Analysis Center, Rome Air Development Center,	1981		google	OSU	https://catalog.hathitrust.org/Record/102182383	Full View
National censuses and vital statistics in Europe, 1918-1939	Library of Congress. Census Library Project. United States. Bureau of the Census.	U. S. Govt. Print. Off.,	1948		google	OSU	https://catalog.hathitrust.org/Record/102153285	Full View
The ports of Port Arthur, Sabine, Beaumont and Orange, Texas	United States. Board of Engineers for Rivers and Harbors. United States. Maritime Commission.	U.S. G.P.O.,	1940		google	OSU	https://catalog.hathitrust.org/Record/102182104	Limited View
Special report of the National Advisory council on the proposed Inter-American Development Bank	National Advisory Council on International Monetary and Financial Problems (U.S.)	U.S. Govt. Print. Off.,	1959		google	OSU	https://catalog.hathitrust.org/Record/102182226	Limited View
Elementary and secondary education property accounting	National Center for Education Statistics. Robert Davis Associates.	Dept. of Health, Education, and Welfare, Education Division, National Center for Education Statistics : for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1978		google	OSU	https://catalog.hathitrust.org/Record/102153250	Full View
The ports of Philadelphia, Pa., and Camden and Gloucester City, N.J.	United States. Board of Engineers for Rivers and Harbors. United States. Maritime Administration.	U.S. Govt. Print. Off.,	1938		google	OSU	https://catalog.hathitrust.org/Record/102182108	Full View
Catalog of health, education, welfare; selected discretionary programs	United States. Department of Health, Education, and Welfare. Office of Regional and Community Development.		1971		google	OSU	https://catalog.hathitrust.org/Record/1325337	Limited View
National Trophy Matches, 1962	National Board for the Promotion of Rifle Practice.		1962		google	OSU	https://catalog.hathitrust.org/Record/102153281	Limited View
Educational interests and activities of 25 national organizations	Citizens Federal Committee on Education.	Federal Security Agency, Office of Education,	1950		google	OSU	https://catalog.hathitrust.org/Record/102181665	Full View
The investigation of microstructure in structural ceramics	Burte, Harris Merl, 1927- Jacobson, L. A.	Air Force Materials Laboratory, Research and Technology Division, Air Force Systems Command,	1965		google	OSU	https://catalog.hathitrust.org/Record/102181829	Full View
Transportation system management actions	Jones, David W. Nakamoto, Takuya, joint author. Cilliers, Matthys P., joint author. University of California, Berkeley. Institute of Transportation Studies.	National Technical Information Service,	1978		google	OSU	https://catalog.hathitrust.org/Record/102182326	Full View
Federal-state-local finances	United States. Advisory Commission on Intergovernmental Relations.	For sale by the Supt. of Docs., U. S. Govt. Print. Off.,	1974		google	OSU	https://catalog.hathitrust.org/Record/102152686	Limited View
Astrometry in small fields	Taff, Laurence G., 1947-	Massachusetts Institute of Technology, Lincoln Laboratory, 1977.	1977		google	OSU	https://catalog.hathitrust.org/Record/102182274	Full View
Youth in adult courts	Hamparian, Donna Martin. National Institute for Juvenile Justice and Delinquency Prevention. Academy for Contemporary Problems.	U.S. Dept. of Justice, Office of Juvenile Justice and Delinquency Prevention, National Institute for Juvenile Justice and Dlinquency Prevention,	1982		google	OSU	https://catalog.hathitrust.org/Record/102182399	Full View
Microwave terrestrial link rain attenuation prediction parameter analysis	Dutton, E. J. United States. National Telecommunications and Information Administration.	U.S. Dept. of Commerce, National Telecommunications and Information Administration,	1984	C 60.10:84-148	google	OSU	https://catalog.hathitrust.org/Record/102181630	Full View
Proceedings of the twenty-eighth conference on the design of experiments in Army research development and testing	Conference on the Design of Experiments (28th : 1982 : Monterey, Calif.) United States. Army Research Office. United States. Army Mathematics Steering Committee.	U.S. Army Research Office,	1983		google	OSU	https://catalog.hathitrust.org/Record/102182422	Full View
A new interferential dilatometer	Priest, Irwin Gillespie, 1886-1932.	Govt. Print. Off.,	1920		google	OSU	https://catalog.hathitrust.org/Record/102152775	Full View
The horse in Blackfoot Indian culture	Ewers, John C. (John Canfield), 1909-1997.	Smithsonian Institution Press,	1955		google	OSU	https://catalog.hathitrust.org/Record/101894386	Limited View
Peace Corps handbook	Peace Corps (U.S.)		1961		google	OSU	https://catalog.hathitrust.org/Record/102182132	Limited View
Progress of seismological investigations in the United States	Heck, N. H. (Nicholas Hunter), 1882-1953.	U. S. Govt. Print. Off.,	1927		google	OSU	https://catalog.hathitrust.org/Record/102152961	Full View
Should the United States be prohibited from military intervention in the western hemisphere?	Library of Congress. Congressional Research Service.	U.S. G.P.O.,	1982	Y 1.1/7:97-226	google	OSU	https://catalog.hathitrust.org/Record/12346811	Full View
Lake Erie wastewater management study	United States. Army. Corps of Engineers.	The Corps,	1982		google	OSU	https://catalog.hathitrust.org/Record/102182449	Full View
Hired farm workers in the United States	United States. Bureau of Employment Security.	Bureau of Employment Security,	1961		google	OSU	https://catalog.hathitrust.org/Record/102182157	Full View
Food science and technology	United States. Science and Education Administration. Wallace, Richard E., ed.	cooperatively pub. by National Agricultural Library, U. S. Dept. of Agriculture; Food and Nutrition Division, Special Libraries Association,	1978		google	OSU	https://catalog.hathitrust.org/Record/102182278	Full View
